Case Number,Primary Type,Arrest,Latitude,Longitude,Date
JJ120615,CRIMINAL TRESPASS,Yes,41.97145204,-87.66026042,01/19/2025 2:24:00 PM
JJ121551,ASSAULT,No,41.74083666,-87.63874365,01/19/2025 2:25:00 PM
JJ120629,CRIMINAL TRESPASS,No,41.85143651,-87.64646024,01/19/2025 2:27:00 PM
JJ120611,BATTERY,Yes,41.92962728,-87.78565907,01/19/2025 2:30:00 PM
JJ120618,BATTERY,No,41.87742729,-87.69694653,01/19/2025 2:30:00 PM
JJ121516,ASSAULT,No,41.67135052,-87.65022286,01/19/2025 2:30:00 PM
JJ120679,DECEPTIVE PRACTICE,No,41.89169488,-87.62615583,01/19/2025 2:31:00 PM
JJ120658,THEFT,Yes,41.86681074,-87.62581703,01/19/2025 2:34:00 PM
JJ120620,THEFT,Yes,41.89359843,-87.62422127,01/19/2025 2:43:00 PM
JJ120647,BATTERY,No,41.71345141,-87.57000254,01/19/2025 2:48:00 PM
JJ120641,THEFT,No,41.78898704,-87.74147999,01/19/2025 2:54:00 PM
JJ120631,NARCOTICS,Yes,41.90050559,-87.69928504,01/19/2025 2:56:00 PM
JJ120626,NARCOTICS,Yes,41.8620071,-87.71041806,01/19/2025 2:58:00 PM
JJ120668,CRIMINAL DAMAGE,No,41.65488057,-87.61580589,01/19/2025 3:00:00 PM
JJ120672,CRIMINAL DAMAGE,No,41.75832425,-87.56393299,01/19/2025 3:00:00 PM
JJ120711,BATTERY,No,41.83339421,-87.61700797,01/19/2025 3:00:00 PM
JJ120733,BATTERY,No,41.87919208,-87.71354868,01/19/2025 3:00:00 PM
JJ120850,MOTOR VEHICLE THEFT,No,41.92367262,-87.78630161,01/19/2025 3:00:00 PM
JJ120852,MOTOR VEHICLE THEFT,No,41.80238158,-87.66724083,01/19/2025 3:00:00 PM
JJ120873,BATTERY,No,41.7963241,-87.69959051,01/19/2025 3:00:00 PM
JJ120930,CRIMINAL DAMAGE,No,41.78999187,-87.64869337,01/19/2025 3:00:00 PM
JJ123527,BURGLARY,No,41.78984364,-87.64868761,01/19/2025 3:00:00 PM
JJ123572,DECEPTIVE PRACTICE,No,41.89754496,-87.62649901,01/19/2025 3:00:00 PM
JJ123656,THEFT,No,41.93404481,-87.71372354,01/19/2025 3:00:00 PM
JJ120648,THEFT,No,41.87782218,-87.65518141,01/19/2025 3:05:00 PM
JJ120634,THEFT,No,41.7938805,-87.64915072,01/19/2025 3:06:00 PM
JJ120805,ASSAULT,No,41.76361949,-87.56538722,01/19/2025 3:06:00 PM
JJ120664,MOTOR VEHICLE THEFT,No,41.70224149,-87.64026142,01/19/2025 3:07:00 PM
JJ120659,ASSAULT,No,41.85385617,-87.6318034,01/19/2025 3:08:00 PM
JJ120883,THEFT,No,41.80863042,-87.66301291,01/19/2025 3:08:00 PM
JJ120657,BATTERY,No,41.7223626,-87.58382047,01/19/2025 3:10:00 PM
JJ120671,BATTERY,No,41.9791381,-87.65505634,01/19/2025 3:10:00 PM
JJ120688,ROBBERY,No,41.65517155,-87.60231821,01/19/2025 3:16:00 PM
JJ120697,BATTERY,No,41.7716231,-87.70616105,01/19/2025 3:26:00 PM
JJ120681,CRIMINAL DAMAGE,No,41.78161642,-87.70892352,01/19/2025 3:28:00 PM
JJ120675,BATTERY,Yes,41.83548695,-87.65107829,01/19/2025 3:30:00 PM
JJ120710,BATTERY,No,42.01767601,-87.66556919,01/19/2025 3:30:00 PM
JJ120728,CRIMINAL DAMAGE,No,41.87927151,-87.69449,01/19/2025 3:30:00 PM
JJ120811,MOTOR VEHICLE THEFT,No,41.707005,-87.63607195,01/19/2025 3:30:00 PM
JJ120819,ASSAULT,No,41.74579924,-87.60476494,01/19/2025 3:30:00 PM
JJ121155,MOTOR VEHICLE THEFT,No,41.90266365,-87.63288199,01/19/2025 3:30:00 PM
JJ123736,BURGLARY,No,41.87405005,-87.62759877,01/19/2025 3:30:00 PM
JJ120660,THEFT,Yes,41.92974382,-87.68427378,01/19/2025 3:32:00 PM
JJ120684,BATTERY,Yes,41.93678719,-87.7231169,01/19/2025 3:33:00 PM
JJ120701,ASSAULT,No,41.72318991,-87.65097448,01/19/2025 3:36:00 PM
JJ120685,MOTOR VEHICLE THEFT,No,41.70595525,-87.64037534,01/19/2025 3:40:00 PM
JJ120730,NARCOTICS,Yes,41.7587536,-87.58742517,01/19/2025 3:49:00 PM
JJ120704,BATTERY,No,41.90018823,-87.77449791,01/19/2025 3:51:00 PM
JJ120716,BATTERY,No,41.87384748,-87.69030683,01/19/2025 3:54:00 PM
JJ120686,NARCOTICS,Yes,41.87888931,-87.72414907,01/19/2025 3:56:00 PM
JJ120732,BATTERY,No,41.94793044,-87.76682841,01/19/2025 3:58:00 PM
JJ120694,MOTOR VEHICLE THEFT,No,41.93653856,-87.64288319,01/19/2025 3:59:00 PM
JJ120738,THEFT,No,41.92852869,-87.6530828,01/19/2025 4:00:00 PM
JJ121181,THEFT,No,41.75215166,-87.66515839,01/19/2025 4:00:00 PM
JJ138272,DECEPTIVE PRACTICE,No,41.9273163,-87.70269443,01/19/2025 4:00:00 PM
JJ120709,ROBBERY,No,41.77683252,-87.68357786,01/19/2025 4:03:00 PM
JJ120712,OTHER OFFENSE,No,41.87538147,-87.7646863,01/19/2025 4:05:00 PM
JJ120722,CRIMINAL TRESPASS,Yes,41.88171846,-87.62776043,01/19/2025 4:10:00 PM
JJ121382,BURGLARY,No,41.80665832,-87.71864243,01/19/2025 4:15:00 PM
JJ120721,BATTERY,No,41.80865936,-87.66092185,01/19/2025 4:18:00 PM
JJ120718,BATTERY,No,41.89330626,-87.76789167,01/19/2025 4:20:00 PM
JJ120727,OTHER OFFENSE,No,41.95595884,-87.71297823,01/19/2025 4:22:00 PM
JJ120814,INTERFERENCE WITH PUBLIC OFFICER,Yes,41.88548476,-87.63243802,01/19/2025 4:28:00 PM
JJ120731,MOTOR VEHICLE THEFT,No,41.92404423,-87.71208589,01/19/2025 4:30:00 PM
JJ120743,THEFT,No,41.85385617,-87.6318034,01/19/2025 4:30:00 PM
JJ120744,OTHER OFFENSE,No,41.88171576,-87.6668141,01/19/2025 4:30:00 PM
JJ120839,THEFT,No,41.88098896,-87.70485404,01/19/2025 4:30:00 PM
JJ120736,NARCOTICS,Yes,41.87048098,-87.74307863,01/19/2025 4:36:00 PM
JJ120769,WEAPONS VIOLATION,Yes,41.94146341,-87.7549399,01/19/2025 4:39:00 PM
JJ120751,THEFT,Yes,41.90845279,-87.76588076,01/19/2025 4:43:00 PM
JJ122667,CRIMINAL DAMAGE,No,41.88023536,-87.76565677,01/19/2025 4:44:00 PM
JJ120786,DECEPTIVE PRACTICE,No,41.76599713,-87.66382344,01/19/2025 4:45:00 PM
JJ120788,DECEPTIVE PRACTICE,No,41.76599713,-87.66382344,01/19/2025 4:45:00 PM
JJ120848,BATTERY,No,41.887712,-87.61713965,01/19/2025 4:45:00 PM
JJ120937,NARCOTICS,Yes,41.88998362,-87.64761199,01/19/2025 4:47:00 PM
JJ120745,THEFT,Yes,41.96307079,-87.65598421,01/19/2025 4:50:00 PM
JJ120776,CRIMINAL TRESPASS,No,41.88288059,-87.69802348,01/19/2025 4:54:00 PM
JJ121117,DECEPTIVE PRACTICE,No,41.92167479,-87.65746209,01/19/2025 4:55:00 PM
JJ120765,ASSAULT,No,41.87257571,-87.68862694,01/19/2025 4:57:00 PM
JJ120768,THEFT,Yes,42.01939924,-87.67504949,01/19/2025 4:59:00 PM
JJ121131,CRIMINAL DAMAGE,No,41.90729026,-87.71505503,01/19/2025 5:00:00 PM
JJ121275,THEFT,No,41.88946287,-87.62422294,01/19/2025 5:00:00 PM
JJ121344,OTHER OFFENSE,No,41.69680126,-87.70100791,01/19/2025 5:00:00 PM
JJ121348,MOTOR VEHICLE THEFT,No,41.9458639,-87.76791271,01/19/2025 5:00:00 PM
JJ121763,THEFT,No,41.85741737,-87.627187,01/19/2025 5:00:00 PM
JJ122383,ASSAULT,No,41.68521584,-87.63169808,01/19/2025 5:00:00 PM
JJ123357,CRIMINAL DAMAGE,No,41.76365375,-87.694227,01/19/2025 5:00:00 PM
JJ120772,ROBBERY,No,41.75854922,-87.56515446,01/19/2025 5:02:00 PM
JJ127739,CRIMINAL DAMAGE,No,41.93426873,-87.72584218,01/19/2025 5:03:00 PM
JJ120770,BATTERY,No,41.96345619,-87.71810829,01/19/2025 5:05:00 PM
JJ120791,BATTERY,No,41.88023894,-87.76527117,01/19/2025 5:09:00 PM
JJ120792,CRIMINAL DAMAGE,No,41.85223147,-87.67202775,01/19/2025 5:15:00 PM
JJ120809,ASSAULT,No,41.80818021,-87.66251876,01/19/2025 5:27:00 PM
JJ123076,THEFT,No,41.90112035,-87.64542111,01/19/2025 5:29:00 PM
JJ120803,BATTERY,No,41.83803838,-87.71339915,01/19/2025 5:30:00 PM
JJ123359,BATTERY,No,41.96146055,-87.64684614,01/19/2025 5:30:00 PM
JJ130218,OTHER OFFENSE,No,41.92560931,-87.69621804,01/19/2025 5:30:00 PM
JJ121693,ROBBERY,No,41.72276838,-87.62441036,01/19/2025 5:35:00 PM
JJ120796,ASSAULT,No,41.75189903,-87.64285354,01/19/2025 5:40:00 PM
JJ120913,ROBBERY,No,41.78506659,-87.72904938,01/19/2025 5:40:00 PM
JJ120824,OTHER OFFENSE,Yes,41.95009886,-87.74189252,01/19/2025 5:42:00 PM
JJ120801,INTERFERENCE WITH PUBLIC OFFICER,Yes,41.86579368,-87.64404141,01/19/2025 5:43:00 PM
JJ121402,THEFT,No,41.94219754,-87.68824952,01/19/2025 5:45:00 PM
JJ120802,NARCOTICS,Yes,41.87369942,-87.70470516,01/19/2025 5:50:00 PM
JJ120846,NARCOTICS,Yes,41.88865932,-87.74906657,01/19/2025 5:50:00 PM
JJ120863,THEFT,Yes,41.88350019,-87.6278767,01/19/2025 5:50:00 PM
JJ120840,THEFT,No,41.89322348,-87.63153437,01/19/2025 6:00:00 PM
JJ120923,MOTOR VEHICLE THEFT,No,41.65182913,-87.61497255,01/19/2025 6:00:00 PM
JJ121644,CRIMINAL DAMAGE,No,41.74910818,-87.55648663,01/19/2025 6:00:00 PM
JJ139478,OTHER OFFENSE,No,41.78343786,-87.73878109,01/19/2025 6:00:00 PM
JJ120821,DECEPTIVE PRACTICE,No,41.96134274,-87.72783893,01/19/2025 6:03:00 PM
JJ120962,MOTOR VEHICLE THEFT,No,41.68655379,-87.63373739,01/19/2025 6:10:00 PM
JJ120818,WEAPONS VIOLATION,Yes,41.88958211,-87.62664923,01/19/2025 6:14:00 PM
JJ120847,BATTERY,No,41.78181132,-87.59467426,01/19/2025 6:17:00 PM
JJ120865,BATTERY,No,41.88946074,-87.70390427,01/19/2025 6:22:00 PM
JJ120832,ASSAULT,No,41.77540344,-87.65196107,01/19/2025 6:23:00 PM
JJ123379,THEFT,No,41.8021017,-87.58774785,01/19/2025 6:23:00 PM
JJ120834,ASSAULT,Yes,41.8228936,-87.68911824,01/19/2025 6:27:00 PM
JJ120856,CRIMINAL TRESPASS,Yes,41.99787052,-87.68167998,01/19/2025 6:28:00 PM
JJ121250,THEFT,No,41.98364915,-87.65871224,01/19/2025 6:30:00 PM
JJ120909,DECEPTIVE PRACTICE,No,41.89346903,-87.63264823,01/19/2025 6:34:00 PM
JJ120851,INTERFERENCE WITH PUBLIC OFFICER,Yes,41.69275327,-87.62790716,01/19/2025 6:40:00 PM
JJ121321,MOTOR VEHICLE THEFT,No,41.9426794,-87.73150377,01/19/2025 6:45:00 PM
JJ120869,CRIMINAL DAMAGE,No,41.65379437,-87.59723286,01/19/2025 6:48:00 PM
JJ120849,CRIMINAL DAMAGE,No,41.89702176,-87.62978114,01/19/2025 6:50:00 PM
JJ120890,BATTERY,Yes,41.99819596,-87.70210545,01/19/2025 7:00:00 PM
JJ120862,MOTOR VEHICLE THEFT,No,41.69761312,-87.62206127,01/19/2025 7:00:00 PM
JJ120898,MOTOR VEHICLE THEFT,No,41.91026414,-87.77149302,01/19/2025 7:00:00 PM
JJ121170,CRIMINAL DAMAGE,No,41.95912582,-87.74748577,01/19/2025 7:00:00 PM
JJ121277,BURGLARY,No,41.87741709,-87.65072796,01/19/2025 7:00:00 PM
JJ120874,THEFT,Yes,41.6959821,-87.59665314,01/19/2025 7:01:00 PM
JJ120868,THEFT,No,42.01952983,-87.68936374,01/19/2025 7:11:00 PM
JJ120880,CRIMINAL DAMAGE,No,41.86176714,-87.72503849,01/19/2025 7:16:00 PM
JJ120882,THEFT,No,41.88465026,-87.62791546,01/19/2025 7:20:00 PM
JJ120884,THEFT,No,41.88465026,-87.62791546,01/19/2025 7:20:00 PM
JJ120881,ROBBERY,Yes,41.92974382,-87.68427378,01/19/2025 7:21:00 PM
JJ120886,CRIMINAL DAMAGE,No,41.77157834,-87.65064884,01/19/2025 7:29:00 PM
JJ120891,BATTERY,No,41.75638368,-87.56511065,01/19/2025 7:30:00 PM
JJ122686,THEFT,No,41.99390728,-87.66770116,01/19/2025 7:30:00 PM
JJ120895,BATTERY,Yes,41.74676005,-87.66014999,01/19/2025 7:34:00 PM
JJ122008,THEFT,No,41.90439412,-87.63000143,01/19/2025 7:53:00 PM
JJ120922,WEAPONS VIOLATION,No,41.68712325,-87.62411354,01/19/2025 7:56:00 PM
JJ121434,MOTOR VEHICLE THEFT,Yes,41.79093038,-87.70838943,01/19/2025 8:00:00 PM
JJ120915,ROBBERY,No,41.95391683,-87.70836586,01/19/2025 8:00:00 PM
JJ121593,BATTERY,No,41.80760852,-87.67709381,01/19/2025 8:00:00 PM
JJ126496,OTHER OFFENSE,No,41.8738432,-87.76327898,01/19/2025 8:00:00 PM
JJ128943,THEFT,No,41.87579422,-87.75175773,01/19/2025 8:00:00 PM
JJ140666,DECEPTIVE PRACTICE,No,41.70688095,-87.64692076,01/19/2025 8:00:00 PM
JJ120920,THEFT,Yes,41.90963629,-87.74530073,01/19/2025 8:02:00 PM
JJ120925,ASSAULT,No,41.85866001,-87.66047172,01/19/2025 8:27:00 PM
JJ120911,BATTERY,Yes,41.77615028,-87.61552262,01/19/2025 8:28:00 PM
JJ121274,MOTOR VEHICLE THEFT,No,41.94022351,-87.72477122,01/19/2025 8:30:00 PM
JJ120924,OTHER OFFENSE,No,41.75192922,-87.64285322,01/19/2025 8:32:00 PM
JJ120926,BATTERY,No,41.99967967,-87.68180868,01/19/2025 8:32:00 PM
JJ120912,THEFT,Yes,41.91058325,-87.72635338,01/19/2025 8:36:00 PM
JJ120932,OTHER OFFENSE,No,41.78039036,-87.69952011,01/19/2025 8:40:00 PM
JJ120943,ASSAULT,No,41.78634316,-87.69760977,01/19/2025 8:45:00 PM
JJ121581,MOTOR VEHICLE THEFT,No,41.99635678,-87.67608898,01/19/2025 8:45:00 PM
JJ120950,PUBLIC PEACE VIOLATION,Yes,41.80754633,-87.6175124,01/19/2025 8:48:00 PM
JJ120931,BATTERY,No,41.75150324,-87.58406426,01/19/2025 8:48:00 PM
JJ120975,MOTOR VEHICLE THEFT,No,41.89263651,-87.68430803,01/19/2025 8:48:00 PM
JJ120940,MOTOR VEHICLE THEFT,No,41.75689163,-87.67428287,01/19/2025 8:50:00 PM
JJ120942,THEFT,No,41.77614943,-87.6417796,01/19/2025 8:50:00 PM
JJ120941,DECEPTIVE PRACTICE,No,41.91062494,-87.66799767,01/19/2025 8:58:00 PM
JJ120996,THEFT,No,41.83404223,-87.67436899,01/19/2025 9:00:00 PM
JJ121139,THEFT,No,41.70646289,-87.60964413,01/19/2025 9:00:00 PM
JJ121205,MOTOR VEHICLE THEFT,No,41.90349659,-87.62997455,01/19/2025 9:00:00 PM
JJ121209,THEFT,No,41.88205363,-87.68996751,01/19/2025 9:00:00 PM
JJ121259,MOTOR VEHICLE THEFT,No,41.8823349,-87.75797425,01/19/2025 9:00:00 PM
JJ121738,BATTERY,No,41.77488756,-87.63686595,01/19/2025 9:00:00 PM
JJ126641,ASSAULT,No,41.77488756,-87.63686595,01/19/2025 9:00:00 PM
JJ120953,OTHER OFFENSE,No,41.9524117,-87.7275779,01/19/2025 9:07:00 PM
JJ120955,CRIMINAL DAMAGE,No,41.77704881,-87.70872219,01/19/2025 9:10:00 PM
JJ120929,HOMICIDE,No,41.86133518,-87.62569018,01/19/2025 9:14:00 PM
JJ120946,OTHER OFFENSE,No,41.881325,-87.6293805,01/19/2025 9:14:00 PM
JJ121267,OTHER OFFENSE,No,41.85791754,-87.71030357,01/19/2025 9:19:00 PM
JJ120947,MOTOR VEHICLE THEFT,No,41.75502118,-87.67448525,01/19/2025 9:20:00 PM
JJ120951,BATTERY,No,41.72216868,-87.59669478,01/19/2025 9:26:00 PM
JJ120954,THEFT,No,41.80289651,-87.60642543,01/19/2025 9:26:00 PM
JJ122364,DECEPTIVE PRACTICE,No,41.88593109,-87.64865055,01/19/2025 9:30:00 PM
JJ122818,DECEPTIVE PRACTICE,No,41.92907814,-87.66345487,01/19/2025 9:30:00 PM
JJ120956,CRIMINAL DAMAGE,Yes,41.87541133,-87.71420942,01/19/2025 9:35:00 PM
JJ120949,BATTERY,No,41.87541133,-87.71420942,01/19/2025 9:35:00 PM
JJ120974,BATTERY,No,41.68483491,-87.66070436,01/19/2025 9:35:00 PM
JJ120960,BATTERY,No,41.68483491,-87.66070436,01/19/2025 9:38:00 PM
JJ120958,ROBBERY,No,41.74614902,-87.66454272,01/19/2025 9:39:00 PM
JJ120965,OTHER OFFENSE,Yes,41.8188849,-87.66521719,01/19/2025 9:40:00 PM
JJ122092,CRIMINAL DAMAGE,No,41.87405005,-87.62759877,01/19/2025 9:45:00 PM
JJ120964,CRIMINAL TRESPASS,No,41.72193855,-87.57899016,01/19/2025 9:47:00 PM
JJ120969,OTHER OFFENSE,Yes,41.9097463,-87.73683529,01/19/2025 10:00:00 PM
JJ121104,MOTOR VEHICLE THEFT,No,41.99823437,-87.70210507,01/19/2025 10:00:00 PM
JJ121164,MOTOR VEHICLE THEFT,No,41.73206697,-87.6362113,01/19/2025 10:00:00 PM
JJ121226,OTHER OFFENSE,No,41.88623787,-87.6157459,01/19/2025 10:00:00 PM
JJ121580,THEFT,No,41.65143133,-87.52725823,01/19/2025 10:00:00 PM
JJ134734,THEFT,No,41.75700687,-87.64663245,01/19/2025 10:00:00 PM
JJ120983,BATTERY,No,41.78940367,-87.6303651,01/19/2025 10:04:00 PM
JJ120971,OTHER OFFENSE,Yes,41.89533583,-87.72783106,01/19/2025 10:05:00 PM
JJ120970,BATTERY,No,41.8942688,-87.70895873,01/19/2025 10:19:00 PM
JJ120989,ROBBERY,No,41.95672646,-87.70076852,01/19/2025 10:20:00 PM
JJ120978,WEAPONS VIOLATION,Yes,41.7688608,-87.64318489,01/19/2025 10:25:00 PM
JJ120977,OTHER OFFENSE,Yes,41.88160719,-87.65762745,01/19/2025 10:28:00 PM
JJ121107,MOTOR VEHICLE THEFT,No,41.75469785,-87.57116688,01/19/2025 10:30:00 PM
JJ123726,ROBBERY,No,41.86133351,-87.6638614,01/19/2025 10:30:00 PM
JJ120984,BATTERY,No,41.98678546,-87.80893813,01/19/2025 10:33:00 PM
JJ121311,MOTOR VEHICLE THEFT,No,41.93746056,-87.71255846,01/19/2025 10:40:00 PM
JJ120990,BATTERY,No,42.02011466,-87.66824489,01/19/2025 10:45:00 PM
JJ121011,OTHER OFFENSE,No,42.01848129,-87.68298945,01/19/2025 10:55:00 PM
JJ120998,BATTERY,Yes,41.83048184,-87.62175175,01/19/2025 11:00:00 PM
JJ121013,BATTERY,No,41.9098784,-87.77398724,01/19/2025 11:00:00 PM
JJ121041,CRIMINAL DAMAGE,No,41.79075458,-87.73992726,01/19/2025 11:00:00 PM
JJ121397,CRIMINAL DAMAGE,No,41.96355335,-87.71321342,01/19/2025 11:00:00 PM
JJ121727,CRIMINAL SEXUAL ASSAULT,No,41.89334686,-87.62347847,01/19/2025 11:00:00 PM
JJ131898,THEFT,No,41.8019461,-87.58914335,01/19/2025 11:00:00 PM
JJ121001,OTHER OFFENSE,No,41.65686025,-87.55319767,01/19/2025 11:15:00 PM
JJ123627,CRIMINAL DAMAGE,No,41.87856117,-87.74812306,01/19/2025 11:15:00 PM
JJ120991,CRIMINAL DAMAGE,No,41.93877163,-87.75119688,01/19/2025 11:18:00 PM
JJ121009,CRIMINAL DAMAGE,No,41.83644649,-87.66775374,01/19/2025 11:30:00 PM
JJ120994,CRIMINAL DAMAGE,No,41.8887098,-87.71367337,01/19/2025 11:31:00 PM
JJ121004,BATTERY,Yes,41.745394,-87.60016337,01/19/2025 11:32:00 PM
JJ121007,BATTERY,No,41.79212134,-87.7933549,01/19/2025 11:35:00 PM
JJ121022,BATTERY,No,41.75101528,-87.62081606,01/19/2025 11:45:00 PM
JJ121082,MOTOR VEHICLE THEFT,No,41.87475821,-87.76241165,01/19/2025 11:45:00 PM
JJ121098,NARCOTICS,Yes,41.86517831,-87.62410221,01/19/2025 11:48:00 PM
JJ121068,CRIMINAL TRESPASS,Yes,41.90736975,-87.70794206,01/20/2025 12:00:00 AM
JJ121105,BATTERY,Yes,41.80345613,-87.72958082,01/20/2025 12:00:00 AM
JJ121289,OTHER OFFENSE,Yes,41.73592701,-87.65387701,01/20/2025 12:00:00 AM
JJ121008,THEFT,No,41.71375388,-87.64298726,01/20/2025 12:00:00 AM
JJ121060,ASSAULT,No,41.87198636,-87.69463965,01/20/2025 12:00:00 AM
JJ121085,CRIMINAL DAMAGE,No,41.69916767,-87.61476453,01/20/2025 12:00:00 AM
JJ121150,CRIMINAL DAMAGE,No,41.74591068,-87.55399673,01/20/2025 12:00:00 AM
JJ121231,MOTOR VEHICLE THEFT,No,41.744027,-87.60097041,01/20/2025 12:00:00 AM
JJ121732,OTHER OFFENSE,No,41.75292355,-87.57967927,01/20/2025 12:00:00 AM
JJ121782,THEFT,No,41.89789513,-87.62409661,01/20/2025 12:00:00 AM
JJ121854,THEFT,No,41.89987638,-87.67716376,01/20/2025 12:00:00 AM
JJ122449,OTHER OFFENSE,No,41.77300916,-87.68591135,01/20/2025 12:00:00 AM
JJ126716,DECEPTIVE PRACTICE,No,41.89257195,-87.6219812,01/20/2025 12:00:00 AM
JJ130456,OFFENSE INVOLVING CHILDREN,No,41.7971819,-87.6683142,01/20/2025 12:00:00 AM
JJ131492,DECEPTIVE PRACTICE,No,41.79205221,-87.61752713,01/20/2025 12:00:00 AM
JJ132354,DECEPTIVE PRACTICE,No,41.93268337,-87.70008736,01/20/2025 12:00:00 AM
JJ132368,DECEPTIVE PRACTICE,No,41.89314003,-87.62420431,01/20/2025 12:00:00 AM
JJ132873,DECEPTIVE PRACTICE,No,41.94412834,-87.72732918,01/20/2025 12:00:00 AM
JJ133501,DECEPTIVE PRACTICE,No,41.88165055,-87.63235507,01/20/2025 12:00:00 AM
JJ137891,DECEPTIVE PRACTICE,No,41.84273988,-87.65568777,01/20/2025 12:00:00 AM
JJ121369,THEFT,No,41.77782877,-87.77323706,01/20/2025 12:01:00 AM
JJ123495,OTHER OFFENSE,No,41.80284288,-87.59671404,01/20/2025 12:05:00 AM
JJ121012,ASSAULT,No,41.97236456,-87.65630497,01/20/2025 12:08:00 AM
JJ121019,BATTERY,No,41.90439412,-87.63000143,01/20/2025 12:10:00 AM
JJ121014,ROBBERY,No,41.89589602,-87.67791339,01/20/2025 12:15:00 AM
JJ121018,BATTERY,Yes,41.77788012,-87.6143558,01/20/2025 12:23:00 AM
JJ121025,CONCEALED CARRY LICENSE VIOLATION,Yes,41.79298212,-87.61045027,01/20/2025 12:27:00 AM
JJ121024,BATTERY,Yes,41.77690264,-87.77466027,01/20/2025 12:30:00 AM
JJ121153,BATTERY,Yes,41.7812582,-87.61564898,01/20/2025 12:30:00 AM
JJ121016,CRIMINAL DAMAGE,No,41.68994894,-87.61819887,01/20/2025 12:30:00 AM
JJ121034,ASSAULT,Yes,41.77028818,-87.6234255,01/20/2025 12:31:00 AM
JJ121376,DECEPTIVE PRACTICE,No,41.77921949,-87.68639517,01/20/2025 12:34:00 AM
JJ121026,ROBBERY,No,41.92950907,-87.66346874,01/20/2025 12:37:00 AM
JJ121027,BATTERY,No,41.90393322,-87.62912854,01/20/2025 12:45:00 AM
JJ121166,THEFT,No,41.91072362,-87.67800053,01/20/2025 1:00:00 AM
JJ121176,MOTOR VEHICLE THEFT,No,41.87286453,-87.67759799,01/20/2025 1:00:00 AM
JJ121373,DECEPTIVE PRACTICE,No,41.90990286,-87.63467281,01/20/2025 1:00:00 AM
JJ121643,BATTERY,No,41.89001352,-87.631665,01/20/2025 1:00:00 AM
JJ121037,CRIMINAL DAMAGE,No,41.85288947,-87.62187049,01/20/2025 1:08:00 AM
JJ121047,BURGLARY,No,41.92440472,-87.73343202,01/20/2025 1:13:00 AM
JJ121031,OTHER OFFENSE,No,41.75528094,-87.65871591,01/20/2025 1:14:00 AM
JJ121042,WEAPONS VIOLATION,No,41.91897126,-87.77311051,01/20/2025 1:26:00 AM
JJ121044,CRIMINAL DAMAGE,No,41.87198636,-87.69463965,01/20/2025 1:28:00 AM
JJ121050,THEFT,No,41.94995389,-87.64957229,01/20/2025 1:30:00 AM
JJ121058,OTHER OFFENSE,Yes,41.95343489,-87.74652323,01/20/2025 1:36:00 AM
JJ121051,BATTERY,No,41.65968497,-87.59614111,01/20/2025 1:40:00 AM
JJ121251,THEFT,No,41.95118645,-87.65056272,01/20/2025 1:42:00 AM
JJ121070,MOTOR VEHICLE THEFT,No,41.93067679,-87.66277297,01/20/2025 1:45:00 AM
JJ124510,CRIMINAL DAMAGE,No,41.87756715,-87.68466615,01/20/2025 1:45:00 AM
JJ121055,CRIMINAL DAMAGE,No,41.80040382,-87.66597034,01/20/2025 2:00:00 AM
JJ121059,NARCOTICS,Yes,41.90262171,-87.72937852,01/20/2025 2:07:00 AM
JJ121069,BATTERY,No,41.72842203,-87.66570475,01/20/2025 2:20:00 AM
JJ121083,BURGLARY,No,41.79751839,-87.72818794,01/20/2025 2:20:00 AM
JJ121071,BATTERY,No,41.87286796,-87.69723777,01/20/2025 2:30:00 AM
JJ121380,MOTOR VEHICLE THEFT,No,41.87987378,-87.68492558,01/20/2025 2:30:00 AM
JJ121649,BURGLARY,No,41.80786929,-87.65119534,01/20/2025 2:30:00 AM
JJ121078,CRIMINAL DAMAGE,No,41.86379645,-87.72632252,01/20/2025 2:55:00 AM
JJ121309,BATTERY,No,41.74966969,-87.66827709,01/20/2025 3:00:00 AM
JJ121467,MOTOR VEHICLE THEFT,No,41.99452126,-87.66333187,01/20/2025 3:00:00 AM
JJ121077,CRIMINAL DAMAGE,No,41.76737835,-87.68453836,01/20/2025 3:04:00 AM
JJ121925,OTHER OFFENSE,No,41.88655655,-87.69432194,01/20/2025 3:04:00 AM
JJ121101,OTHER OFFENSE,No,41.8528602,-87.62468244,01/20/2025 3:07:00 AM
JJ121089,BATTERY,No,41.76490127,-87.62167412,01/20/2025 3:10:00 AM
JJ121097,OTHER OFFENSE,Yes,41.87933516,-87.75846751,01/20/2025 3:12:00 AM
JJ121084,BATTERY,No,41.89494561,-87.75487498,01/20/2025 3:15:00 AM
JJ121255,THEFT,No,41.93128436,-87.71021855,01/20/2025 3:20:00 AM
JJ121116,BATTERY,No,41.69999081,-87.53649137,01/20/2025 3:30:00 AM
JJ121564,ROBBERY,No,41.78719352,-87.69605766,01/20/2025 3:30:00 AM
JJ121086,THEFT,No,41.71987157,-87.56114649,01/20/2025 3:34:00 AM
JJ121485,CRIMINAL DAMAGE,No,41.84562372,-87.62470358,01/20/2025 3:44:00 AM
JJ121287,MOTOR VEHICLE THEFT,No,41.89149826,-87.68005916,01/20/2025 3:50:00 AM
JJ121094,OTHER OFFENSE,Yes,41.76870001,-87.72860548,01/20/2025 4:00:00 AM
